"fh_evento","Evento"
"2018-03-08 13:31:33","PET"
"2018-03-08 13:31:29","VAL"
"2018-03-08 13:29:45","VAL"
"2018-03-08 13:29:41","PET"
"2018-03-08 13:27:14","ERR"
"2018-03-08 13:24:21","PER"
"2018-03-08 13:24:21","PER"
"2018-03-08 13:24:20","PER"
"2018-03-08 13:24:19","VAL"
"2018-03-08 13:24:18","PET"
"2018-03-08 13:24:18","VAL"
"2018-03-08 13:24:18","PET"
"2018-03-08 13:24:17","VAL"
"2018-03-08 13:24:16","VAL"
"2018-03-08 13:24:16","PET"
"2018-03-08 13:24:15","VAL"
"2018-03-08 13:24:14","PET"
"2018-03-08 13:24:14","PET"
"2018-03-08 13:24:13","VAL"
"2018-03-08 13:24:13","VAL"
"2018-03-08 13:24:13","VAL"
"2018-03-08 13:24:13","VAL"
"2018-03-08 13:24:12","PET"
"2018-03-08 13:24:12","VAL"
"2018-03-08 13:24:12","PET"
"2018-03-08 13:24:11","PET"
"2018-03-08 13:24:10","PET"
"2018-03-08 13:24:09","PET"
"2018-03-08 13:23:31","PER"
"2018-03-08 13:23:29","PER"
"2018-03-08 13:23:27","VAL"
"2018-03-08 13:23:25","VAL"
"2018-03-08 13:23:25","VAL"
"2018-03-08 13:23:25","VAL"
"2018-03-08 13:23:25","PET"
"2018-03-08 13:23:25","PER"
"2018-03-08 13:23:24","PET"
"2018-03-08 13:23:23","PET"
"2018-03-08 13:23:23","VAL"
"2018-03-08 13:23:23","PET"
"2018-03-08 13:23:23","VAL"
"2018-03-08 13:23:23","PER"
"2018-03-08 13:23:23","PER"
"2018-03-08 13:23:21","PET"
"2018-03-08 13:23:21","VAL"
"2018-03-08 13:23:20","PET"
"2018-03-08 13:23:18","PET"
"2018-03-08 13:23:17","VAL"
"2018-03-08 13:23:17","VAL"
"2018-03-08 13:23:17","VAL"
"2018-03-08 13:23:16","PET"
"2018-03-08 13:23:15","PET"
"2018-03-08 13:23:15","PET"
"2018-03-08 13:22:31","PER"
"2018-03-08 13:22:26","VAL"
"2018-03-08 13:21:36","PER"
"2018-03-08 13:21:35","PER"
"2018-03-08 13:21:34","VAL"
"2018-03-08 13:21:33","VAL"
"2018-03-08 13:21:33","VAL"
"2018-03-08 13:21:32","PET"
"2018-03-08 13:21:31","PET"
"2018-03-08 13:21:31","PET"
"2018-03-08 13:20:40","PER"
"2018-03-08 13:20:37","PER"
"2018-03-08 13:20:36","VAL"
"2018-03-08 13:20:36","PER"
"2018-03-08 13:20:35","PET"
"2018-03-08 13:20:34","VAL"
"2018-03-08 13:20:34","VAL"
"2018-03-08 13:20:33","PET"
"2018-03-08 13:20:32","PET"
"2018-03-08 13:20:18","PER"
"2018-03-08 13:20:16","VAL"
"2018-03-08 13:20:16","PET"
"2018-03-08 13:19:41","PET"
"2018-03-08 13:19:30","PER"
"2018-03-08 13:19:28","VAL"
"2018-03-08 13:19:27","PET"
"2018-03-08 13:18:33","VAL"
"2018-03-08 13:18:31","PET"
"2018-03-08 13:17:00","PER"
"2018-03-08 13:16:59","PER"
"2018-03-08 13:16:58","PET"
"2018-03-08 13:16:58","VAL"
"2018-03-08 13:16:58","VAL"
"2018-03-08 13:16:57","VAL"
"2018-03-08 13:16:57","PET"
"2018-03-08 13:16:55","PET"
"2018-03-08 13:16:54","VAL"
"2018-03-08 13:16:53","PET"
"2018-03-08 13:16:53","VAL"
"2018-03-08 13:16:52","PET"
"2018-03-08 13:16:46","PET"
"2018-03-08 13:16:46","VAL"
"2018-03-08 13:16:17","PER"
"2018-03-08 13:16:15","VAL"
"2018-03-08 13:16:14","PET"
"2018-03-08 13:16:13","VAL"
"2018-03-08 13:16:12","PET"
"2018-03-08 13:16:12","VAL"
"2018-03-08 13:16:12","VAL"
"2018-03-08 13:16:11","PET"
"2018-03-08 13:16:10","PET"
"2018-03-08 13:16:09","VAL"
"2018-03-08 13:16:08","PET"
"2018-03-08 13:15:41","PER"
"2018-03-08 13:15:39","VAL"
"2018-03-08 13:15:38","PET"
"2018-03-08 13:15:13","VAL"
"2018-03-08 13:15:12","PET"
"2018-03-08 13:14:49","VAL"
"2018-03-08 13:14:49","PET"
"2018-03-08 13:14:25","ERR"
"2018-03-08 13:14:02","PET"
"2018-03-08 13:12:11","VAL"
"2018-03-08 13:12:11","VAL"
"2018-03-08 13:12:10","PET"
"2018-03-08 13:12:01","PER"
"2018-03-08 13:11:40","VAL"
"2018-03-08 13:11:40","VAL"
"2018-03-08 13:11:39","PET"
"2018-03-08 13:11:24","ERR"
"2018-03-08 13:11:18","PER"
"2018-03-08 13:11:15","PET"
"2018-03-08 13:11:08","PET"
"2018-03-08 13:11:08","VAL"
"2018-03-08 13:11:08","VAL"
"2018-03-08 13:11:08","VAL"
"2018-03-08 13:11:08","VAL"
"2018-03-08 13:11:06","VAL"
"2018-03-08 13:11:06","VAL"
"2018-03-08 13:11:06","PET"
"2018-03-08 13:11:05","PET"
"2018-03-08 13:11:04","VAL"
"2018-03-08 13:11:04","VAL"
"2018-03-08 13:11:03","VAL"
"2018-03-08 13:11:03","VAL"
"2018-03-08 13:11:02","PET"
"2018-03-08 13:11:01","PET"
"2018-03-08 13:10:38","VAL"
"2018-03-08 13:10:37","VAL"
"2018-03-08 13:10:37","PET"
"2018-03-08 13:10:37","PET"
"2018-03-08 13:10:36","VAL"
"2018-03-08 13:10:34","PET"
"2018-03-08 13:10:33","VAL"
"2018-03-08 13:10:33","VAL"
"2018-03-08 13:10:33","VAL"
"2018-03-08 13:10:32","PET"
"2018-03-08 13:10:32","PET"
"2018-03-08 13:09:54","VAL"
"2018-03-08 13:09:53","VAL"
"2018-03-08 13:09:53","PET"
"2018-03-08 13:09:52","PET"
"2018-03-08 13:09:51","VAL"
"2018-03-08 13:09:50","PET"
"2018-03-08 13:09:49","VAL"
"2018-03-08 13:09:48","PET"
"2018-03-08 13:09:48","VAL"
"2018-03-08 13:09:47","PET"
"2018-03-08 13:07:37","VAL"
"2018-03-08 13:07:35","ERR"
"2018-03-08 13:07:24","PET"
"2018-03-08 13:07:15","PET"
"2018-03-08 13:07:07","VAL"
"2018-03-08 13:07:06","VAL"
"2018-03-08 13:07:06","PET"
"2018-03-08 13:07:05","VAL"
"2018-03-08 13:07:05","PET"
"2018-03-08 13:07:03","VAL"
"2018-03-08 13:07:03","PET"
"2018-03-08 13:07:02","VAL"
"2018-03-08 13:07:01","PET"
"2018-03-08 13:07:01","VAL"
"2018-03-08 13:07:00","PET"
"2018-03-08 13:06:18","VAL"
"2018-03-08 13:06:18","VAL"
"2018-03-08 13:06:17","PET"
"2018-03-08 13:06:16","PET"
"2018-03-08 13:05:42","VAL"
"2018-03-08 13:05:41","PET"
"2018-03-08 13:05:41","VAL"
"2018-03-08 13:05:40","PET"
"2018-03-08 13:04:40","VAL"
"2018-03-08 13:04:40","PET"
"2018-03-08 13:04:09","PET"
"2018-03-08 13:02:16","VAL"
"2018-03-08 13:01:53","PET"
"2018-03-08 13:00:43","PET"
"2018-03-08 12:59:16","ERR"
"2018-03-08 12:58:19","ERR"
"2018-03-08 12:58:15","ERR"
"2018-03-08 12:58:10","PET"
"2018-03-08 12:58:04","PET"
"2018-03-08 12:57:56","VAL"
"2018-03-08 12:57:37","ERR"
"2018-03-08 12:57:27","ERR"
"2018-03-08 12:57:27","ERR"
"2018-03-08 12:57:26","ERR"
"2018-03-08 12:57:25","ERR"
"2018-03-08 12:57:23","ERR"
"2018-03-08 12:57:19","PET"
"2018-03-08 12:57:10","PER"
"2018-03-08 12:56:38","ERR"
"2018-03-08 12:56:37","ERR"
"2018-03-08 12:56:36","ERR"
"2018-03-08 12:56:35","ERR"
"2018-03-08 12:56:34","ERR"
"2018-03-08 12:56:33","ERR"
"2018-03-08 12:56:29","VAL"
"2018-03-08 12:56:23","PET"
"2018-03-08 12:56:15","ERR"
"2018-03-08 12:56:09","ERR"
"2018-03-08 12:55:59","ERR"
"2018-03-08 12:55:58","ERR"
"2018-03-08 12:55:54","ERR"
"2018-03-08 12:55:52","ERR"
"2018-03-08 12:54:24","PET"
"2018-03-08 12:54:23","PET"
"2018-03-08 12:51:07","ERR"
"2018-03-08 12:50:32","ERR"
"2018-03-08 12:50:27","ERR"
"2018-03-08 12:50:19","ERR"
"2018-03-08 12:50:19","ERR"
"2018-03-08 12:50:15","PET"
"2018-03-08 12:49:58","ERR"
"2018-03-08 12:49:36","PET"
"2018-03-08 12:47:36","PET"
"2018-03-08 12:46:26","PET"
"2018-03-08 12:45:20","PET"
"2018-03-08 12:45:03","VAL"
"2018-03-08 12:45:02","PER"
"2018-03-08 12:45:01","PET"
"2018-03-08 12:44:55","PET"
"2018-03-08 12:44:31","PET"
"2018-03-08 12:44:29","PET"
"2018-03-08 12:44:24","PET"
"2018-03-08 12:43:42","PET"
"2018-03-08 12:42:59","PET"
"2018-03-08 12:41:19","PET"
"2018-03-08 12:41:02","PET"
"2018-03-08 12:40:39","PET"
"2018-03-08 12:40:36","PET"
"2018-03-08 12:39:58","PET"
"2018-03-08 12:39:55","PET"
"2018-03-08 12:37:38","VAL"
"2018-03-08 12:37:19","PET"
"2018-03-08 12:36:28","PET"
"2018-03-08 12:35:48","PET"
"2018-03-08 12:35:25","VAL"
"2018-03-08 12:35:20","PET"
"2018-03-08 12:31:48","VAL"
"2018-03-08 12:31:45","ERR"
"2018-03-08 12:31:41","PET"
"2018-03-08 12:31:33","PER"
"2018-03-08 12:31:29","PER"
"2018-03-08 12:30:56","VAL"
"2018-03-08 12:30:47","PET"
"2018-03-08 12:29:56","PET"
"2018-03-08 12:29:00","PET"
"2018-03-08 12:28:41","PET"
"2018-03-08 12:28:28","PET"
"2018-03-08 12:28:00","PET"
"2018-03-08 12:27:12","PET"
"2018-03-08 12:25:58","PET"
"2018-03-08 12:25:22","PET"
"2018-03-08 12:24:38","PET"
"2018-03-08 12:24:25","PET"
"2018-03-08 12:23:20","ERR"
"2018-03-08 12:22:13","PET"
"2018-03-08 12:22:06","PET"
"2018-03-08 12:21:11","PET"
"2018-03-08 12:19:15","PET"
"2018-03-08 12:18:45","PET"
"2018-03-08 12:18:22","PET"
"2018-03-08 12:16:10","PET"
"2018-03-08 12:15:04","PET"
"2018-03-08 12:12:17","PET"
"2018-03-08 11:26:58","PET"
"2018-03-08 11:26:56","PET"
"2018-03-08 11:26:40","PET"
"2018-03-08 11:25:36","PET"
"2018-03-08 11:24:44","PET"
"2018-03-08 11:24:16","PET"
"2018-03-08 11:11:55","PET"
"2018-03-08 11:09:36","VAL"
"2018-03-08 11:09:36","PER"
"2018-03-08 11:09:35","PET"
"2018-03-08 11:06:34","PER"
"2018-03-08 11:06:34","VAL"
"2018-03-08 11:06:33","PET"
"2018-03-08 11:04:23","PER"
"2018-03-08 11:03:42","PER"
"2018-03-08 11:03:20","PER"
"2018-03-08 11:02:25","PER"
"2018-03-08 11:01:27","PER"
"2018-03-08 11:01:19","VAL"
"2018-03-08 11:00:26","ERR"
"2018-03-08 11:00:12","PET"
"2018-03-08 10:59:42","VAL"
"2018-03-08 10:58:06","PET"
"2018-03-08 10:58:00","VAL"
"2018-03-08 10:57:56","PET"
"2018-03-08 10:56:17","VAL"
"2018-03-08 10:56:12","ERR"
"2018-03-08 10:56:02","PET"
"2018-03-08 10:54:27","VAL"
"2018-03-08 10:54:23","PET"
"2018-03-08 10:50:55","VAL"
"2018-03-08 10:49:18","ERR"
"2018-03-08 10:49:17","ERR"
"2018-03-08 10:49:12","ERR"
"2018-03-08 10:48:57","PET"
"2018-03-08 10:48:48","VAL"
"2018-03-08 10:48:45","PET"
"2018-03-08 10:43:37","ERR"
"2018-03-08 10:43:32","PET"
"2018-03-08 10:43:16","VAL"
"2018-03-08 10:43:12","PET"
"2018-03-08 10:31:40","VAL"
"2018-03-08 10:31:39","PER"
"2018-03-08 10:31:39","PET"
"2018-03-08 10:24:27","PER"
"2018-03-08 10:24:25","PET"
"2018-03-08 10:24:25","VAL"
"2018-03-08 10:20:02","VAL"
"2018-03-08 10:20:02","PET"
"2018-03-08 10:20:02","PER"
"2018-03-08 10:06:38","PET"
"2018-03-08 10:06:20","PET"
"2018-03-08 10:05:03","PET"
"2018-03-08 10:03:24","PET"
"2018-03-08 10:02:08","PET"
"2018-03-08 10:00:04","PET"
"2018-03-08 09:59:09","PET"
"2018-03-08 09:59:05","PET"
"2018-03-08 09:58:39","PET"
"2018-03-08 09:58:14","PET"
"2018-03-08 09:57:14","COM"
"2018-03-08 09:56:18","PET"
"2018-03-08 09:54:45","PET"
"2018-03-08 09:53:54","COM"
"2018-03-08 09:53:38","PET"
"2018-03-08 09:53:26","PET"
"2018-03-08 09:53:11","COM"
"2018-03-08 09:52:20","COM"
"2018-03-08 09:50:49","PET"
"2018-03-08 09:50:45","PET"
"2018-03-08 09:50:32","PET"
"2018-03-08 09:50:08","PET"
"2018-03-08 09:49:32","PET"
"2018-03-08 09:47:45","PET"
"2018-03-08 09:47:35","PET"
"2018-03-08 09:46:34","PET"
"2018-03-08 09:45:50","PET"
"2018-03-08 09:45:35","PET"
"2018-03-08 09:44:52","PET"
"2018-03-08 09:43:19","PET"
"2018-03-08 09:41:29","PET"
"2018-03-08 09:21:11","PET"
"2018-03-08 09:20:14","PET"
"2018-03-08 09:16:02","PET"
"2018-03-08 09:15:10","PET"
"2018-03-08 09:15:00","PET"
"2018-03-08 09:14:14","PET"
"2018-03-08 09:13:45","VAL"
"2018-03-08 09:13:37","PET"
"2018-03-08 09:13:19","PER"
"2018-03-08 09:13:13","PER"
"2018-03-08 09:12:04","VAL"
"2018-03-08 09:11:53","PET"
"2018-03-08 09:10:29","PET"
"2018-03-08 09:10:16","PET"
"2018-03-08 09:08:58","PET"
"2018-03-08 09:08:47","PET"
"2018-03-08 08:16:21","VAL"
"2018-03-08 08:16:21","PER"
"2018-03-08 08:16:20","VAL"
"2018-03-08 08:16:19","PET"
"2018-03-08 08:16:04","PET"
"2018-03-08 08:14:50","PET"
"2018-03-08 08:14:18","PER"
"2018-03-08 08:14:17","PER"
"2018-03-07 15:30:28","PER"
"2018-03-07 15:29:53","VAL"
"2018-03-07 15:29:44","PET"
"2018-03-07 15:29:25","PET"
"2018-03-07 15:28:47","PET"
"2018-03-07 15:28:45","PET"
"2018-03-07 15:26:38","PET"
"2018-03-07 15:24:20","PET"
"2018-03-07 15:20:55","PET"
"2018-03-07 15:18:02","PET"
"2018-03-07 15:17:51","PET"
"2018-03-07 15:17:30","PET"
"2018-03-07 15:17:26","PET"
"2018-03-07 15:16:09","PET"
"2018-03-07 15:16:02","PET"
"2018-03-07 15:15:59","PET"
"2018-03-07 15:13:10","PET"
"2018-03-07 15:10:36","PET"
"2018-03-07 15:10:26","PET"
"2018-03-07 15:10:25","PET"
"2018-03-07 15:10:25","PET"
"2018-03-07 15:10:22","PET"
"2018-03-07 15:09:55","PET"
"2018-03-07 15:09:16","PET"
"2018-03-07 15:05:37","PET"
"2018-03-07 15:00:35","PET"
"2018-03-07 14:59:11","PET"
"2018-03-07 14:59:11","PET"
"2018-03-07 14:59:11","PET"
"2018-03-07 14:59:10","PET"
"2018-03-07 14:59:10","PET"
"2018-03-07 14:59:09","PET"
"2018-03-07 14:59:08","PET"
"2018-03-07 14:58:41","PET"
"2018-03-07 14:56:12","PET"
"2018-03-07 14:56:04","PET"
"2018-03-07 14:55:56","PET"
"2018-03-07 14:55:20","PET"
"2018-03-07 14:55:19","PET"
"2018-03-07 14:55:18","PET"
"2018-03-07 14:55:15","PET"
"2018-03-07 14:55:04","PET"
"2018-03-07 14:44:18","PET"
"2018-03-07 14:44:04","PET"
"2018-03-07 14:42:50","PET"
"2018-03-07 14:30:42","PET"
"2018-03-07 14:26:51","PET"
"2018-03-07 14:23:51","VAL"
"2018-03-07 14:23:33","PET"
"2018-03-07 14:21:54","PET"
"2018-03-07 14:21:36","PET"
"2018-03-07 14:21:13","PET"
"2018-03-07 14:15:27","PET"
"2018-03-07 14:12:44","PET"
"2018-03-07 14:12:24","VAL"
"2018-03-07 14:11:35","PET"
"2018-03-07 14:04:21","PER"
"2018-03-07 14:03:51","PER"
"2018-03-07 14:01:22","COM"
"2018-03-07 14:01:22","COM"
"2018-03-07 13:59:44","VAL"
"2018-03-07 13:59:36","PER"
"2018-03-07 13:59:25","PET"
"2018-03-07 13:59:11","VAL"
"2018-03-07 13:57:38","ERR"
"2018-03-07 13:57:29","ERR"
"2018-03-07 13:57:25","ERR"
"2018-03-07 13:57:18","ERR"
"2018-03-07 13:57:10","PET"
"2018-03-07 13:56:15","PER"
"2018-03-07 13:55:03","PER"
"2018-03-07 13:48:44","COM"
"2018-03-07 13:48:43","COM"
"2018-03-07 13:47:31","COM"
"2018-03-07 13:47:31","COM"
"2018-03-07 13:46:28","COM"
"2018-03-07 13:46:27","ERR"
"2018-03-07 13:40:00","COM"
"2018-03-07 13:39:59","ERR"
"2018-03-07 13:35:47","ERR"
"2018-03-07 13:35:47","COM"
"2018-03-07 13:29:19","COM"
"2018-03-07 13:29:18","ERR"
"2018-03-07 13:25:48","COM"
"2018-03-07 13:25:48","ERR"
"2018-03-07 13:24:21","COM"
"2018-03-07 13:24:21","ERR"
"2018-03-07 13:24:02","ERR"
"2018-03-07 13:24:02","COM"
"2018-03-07 13:20:33","PET"
"2018-03-07 13:10:03","PER"
"2018-03-07 13:10:02","PER"
"2018-03-07 13:10:02","VAL"
"2018-03-07 13:10:00","PET"
"2018-03-07 13:02:57","PET"
"2018-03-07 13:01:36","PET"
"2018-03-07 12:59:07","VAL"
"2018-03-07 12:59:01","PET"
"2018-03-07 12:37:42","COM"
"2018-03-07 12:37:41","ERR"
"2018-03-07 12:36:01","PER"
"2018-03-07 12:36:01","VAL"
"2018-03-07 12:35:59","PET"
"2018-03-07 12:35:38","PET"
"2018-03-07 12:34:52","PET"
"2018-03-07 12:34:49","PET"
"2018-03-07 12:34:43","PET"
"2018-03-07 12:31:19","COM"
"2018-03-07 12:31:17","ERR"
"2018-03-07 12:25:29","PET"
"2018-03-07 12:25:27","PER"
"2018-03-07 12:25:27","VAL"
"2018-03-07 12:25:26","PET"
"2018-03-07 12:25:19","PET"
"2018-03-07 12:24:59","PET"
"2018-03-07 12:24:24","PET"
"2018-03-07 12:24:18","PET"
"2018-03-07 12:22:41","PET"
"2018-03-07 12:22:21","PET"
"2018-03-07 12:22:15","PET"
"2018-03-07 12:15:54","PET"
"2018-03-07 12:14:38","PET"
"2018-03-07 12:14:36","PET"
"2018-03-07 12:14:36","PET"
"2018-03-07 12:14:24","PET"
"2018-03-07 12:13:50","PET"
"2018-03-07 12:11:37","PET"
"2018-03-07 12:09:10","PER"
"2018-03-07 12:09:08","PET"
"2018-03-07 12:09:08","VAL"
"2018-03-07 12:08:44","PET"
"2018-03-07 12:02:49","PET"
"2018-03-07 12:02:33","PET"
"2018-03-07 12:01:53","PET"
"2018-03-07 12:01:49","PET"
"2018-03-07 12:01:16","PET"
"2018-03-07 12:00:54","PET"
"2018-03-07 11:54:18","PET"
"2018-03-07 11:53:50","PET"
"2018-03-07 11:53:46","PET"
"2018-03-07 11:53:38","PET"
"2018-03-07 11:52:23","PET"
"2018-03-07 11:52:04","PET"
"2018-03-07 11:51:23","PET"
"2018-03-07 11:50:38","PET"
"2018-03-07 11:46:28","PET"
"2018-03-07 11:46:13","PET"
"2018-03-07 11:36:21","VAL"
"2018-03-07 11:36:04","PET"
"2018-03-07 11:21:27","PET"
"2018-03-07 11:14:30","PET"
"2018-03-07 11:11:15","PET"
"2018-03-07 11:10:18","PET"
"2018-03-07 10:48:49","ERR"
"2018-03-07 10:48:44","PET"
"2018-03-07 10:47:21","VAL"
"2018-03-07 10:47:18","PET"
"2018-03-07 10:39:14","PER"
"2018-03-07 10:39:13","VAL"
"2018-03-07 10:39:13","PET"
"2018-03-07 10:36:39","VAL"
"2018-03-07 10:33:10","ERR"
"2018-03-07 10:33:05","PET"
"2018-03-07 10:33:02","VAL"
"2018-03-07 10:32:40","PET"
"2018-03-07 10:32:37","VAL"
"2018-03-07 10:32:28","ERR"
"2018-03-07 10:32:27","ERR"
"2018-03-07 10:32:22","PET"
"2018-03-07 10:32:19","VAL"
"2018-03-07 10:32:11","ERR"
"2018-03-07 10:32:04","ERR"
"2018-03-07 10:31:57","PET"
"2018-03-07 10:31:53","VAL"
"2018-03-07 10:31:47","ERR"
"2018-03-07 10:31:31","ERR"
"2018-03-07 10:31:26","ERR"
"2018-03-07 10:30:34","PET"
"2018-03-07 10:30:20","VAL"
"2018-03-07 10:30:08","PET"
"2018-03-07 10:29:59","ERR"
"2018-03-07 10:29:51","PET"
"2018-03-07 10:02:42","PER"
"2018-03-07 10:02:42","VAL"
"2018-03-07 10:02:40","PET"
"2018-03-07 09:34:44","VAL"
"2018-03-07 09:34:35","PET"
"2018-03-07 09:32:52","VAL"
"2018-03-07 09:32:52","PER"
"2018-03-07 09:32:52","PET"
"2018-03-07 09:14:27","VAL"
"2018-03-07 09:14:21","PET"
"2018-03-07 09:01:57","PET"
"2018-03-07 09:01:43","PET"
"2018-03-07 09:00:38","PET"
"2018-03-07 09:00:33","PET"
"2018-03-07 09:00:24","COM"
"2018-03-07 09:00:23","ERR"
"2018-03-07 08:59:46","PET"
"2018-03-07 08:59:24","PET"
"2018-03-07 08:58:26","PET"
"2018-03-07 08:57:51","PET"
"2018-03-07 08:53:52","COM"
"2018-03-07 08:53:50","ERR"
"2018-03-07 08:51:13","PET"
"2018-03-07 08:50:14","PET"
"2018-03-07 08:46:04","PET"
"2018-03-07 08:30:16","VAL"
"2018-03-07 08:25:16","ERR"
"2018-03-07 08:25:16","ERR"
"2018-03-07 08:22:39","PER"
"2018-03-07 08:22:12","ERR"
"2018-03-07 08:22:12","ERR"
"2018-03-07 08:22:04","PER"
"2018-03-07 08:21:54","PER"
"2018-03-07 08:20:19","PER"
"2018-03-07 08:19:31","PER"
"2018-03-07 08:08:11","VAL"
"2018-03-07 08:08:04","PET"
"2018-03-07 08:04:21","PER"
"2018-03-07 08:04:17","PET"
"2018-03-07 08:04:17","VAL"
"2018-03-06 15:33:26","PET"
"2018-03-06 15:20:48","VAL"
"2018-03-06 15:20:41","ERR"
"2018-03-06 15:20:35","PET"
"2018-03-06 15:15:57","VAL"
"2018-03-06 15:14:45","VAL"
"2018-03-06 15:14:36","PET"
"2018-03-06 15:14:24","PET"
"2018-03-06 15:10:50","VAL"
"2018-03-06 15:10:43","PET"
"2018-03-06 15:05:46","VAL"
"2018-03-06 14:56:22","ERR"
"2018-03-06 14:56:21","ERR"
"2018-03-06 14:55:36","VAL"
"2018-03-06 14:55:35","ERR"
"2018-03-06 14:55:35","ERR"
"2018-03-06 14:54:25","ERR"
"2018-03-06 14:54:25","ERR"
"2018-03-06 14:52:02","PET"
"2018-03-06 14:51:16","ERR"
"2018-03-06 14:51:16","ERR"
"2018-03-06 14:51:00","ERR"
"2018-03-06 14:51:00","ERR"
"2018-03-06 14:48:59","ERR"
"2018-03-06 14:48:55","PET"
"2018-03-06 14:48:51","PET"
"2018-03-06 14:48:07","ERR"
"2018-03-06 14:48:07","ERR"
"2018-03-06 14:47:09","ERR"
"2018-03-06 14:47:08","ERR"
"2018-03-06 14:46:48","ERR"
"2018-03-06 14:46:48","ERR"
"2018-03-06 14:44:41","ERR"
"2018-03-06 14:44:41","ERR"
"2018-03-06 14:44:41","ERR"
"2018-03-06 14:44:41","ERR"
"2018-03-06 14:44:41","ERR"
"2018-03-06 14:44:41","ERR"
"2018-03-06 14:40:59","ERR"
"2018-03-06 14:36:28","ERR"
"2018-03-06 14:34:25","PER"
"2018-03-06 13:37:35","VAL"
"2018-03-06 13:37:25","PET"
"2018-03-06 13:25:40","VAL"
"2018-03-06 13:25:34","ERR"
"2018-03-06 13:25:25","PET"
"2018-03-06 13:12:50","VAL"
"2018-03-06 13:12:46","PET"
"2018-03-06 12:58:19","PER"
"2018-03-06 12:58:18","VAL"
"2018-03-06 12:58:18","PET"
"2018-03-06 12:52:59","PET"
"2018-03-06 12:52:40","PER"
"2018-03-06 12:52:39","PET"
"2018-03-06 12:52:39","VAL"
"2018-03-06 12:51:27","PER"
"2018-03-06 12:51:26","PET"
"2018-03-06 12:51:26","VAL"
"2018-03-06 12:49:51","VAL"
"2018-03-06 12:49:51","PER"
"2018-03-06 12:49:51","PET"
"2018-03-06 12:48:39","PET"
"2018-03-06 12:42:12","VAL"
"2018-03-06 12:42:11","PET"
"2018-03-06 12:41:06","VAL"
"2018-03-06 12:41:05","PET"
"2018-03-06 12:32:39","VAL"
"2018-03-06 12:32:35","PET"
"2018-03-06 12:24:11","ERR"
"2018-03-06 12:16:36","ERR"
"2018-03-06 12:16:26","ERR"
"2018-03-06 12:16:11","ERR"
"2018-03-06 12:09:26","ERR"
"2018-03-06 12:08:49","ERR"
"2018-03-06 12:07:17","VAL"
"2018-03-06 12:07:17","PET"
"2018-03-06 12:05:27","VAL"
"2018-03-06 12:05:26","PET"
"2018-03-06 11:54:52","ERR"
"2018-03-06 10:23:50","PET"
"2018-03-06 09:46:13","VAL"
"2018-03-06 09:46:12","PET"
"2018-03-06 09:36:44","VAL"
"2018-03-06 09:36:39","PET"
"2018-03-06 09:36:29","VAL"
"2018-03-06 09:36:25","PET"
"2018-03-06 08:55:35","VAL"
"2018-03-06 08:55:32","PET"
"2018-03-06 08:54:44","VAL"
"2018-03-06 08:54:33","PET"
"2018-03-06 08:51:59","VAL"
"2018-03-06 08:51:56","PET"
"2018-03-06 08:51:08","VAL"
"2018-03-06 08:50:59","PET"
"2018-03-06 08:48:27","PET"
"2018-03-06 08:48:16","VAL"
"2018-03-06 08:48:02","PET"
"2018-03-06 08:46:47","VAL"
"2018-03-06 08:46:42","PET"
"2018-03-06 08:46:38","PET"
"2018-03-06 08:46:23","VAL"
"2018-03-06 08:46:12","PET"
"2018-03-06 08:41:24","VAL"
"2018-03-06 08:41:20","PET"
"2018-03-06 08:41:01","PET"
"2018-03-06 08:40:42","VAL"
"2018-03-06 08:40:37","PET"
"2018-03-06 08:31:05","PET"
"2018-03-06 08:30:06","VAL"
"2018-03-06 08:29:56","PET"
"2018-03-06 08:29:04","VAL"
"2018-03-06 08:28:54","PET"
"2018-03-06 08:27:56","VAL"
"2018-03-06 08:27:51","PET"
"2018-03-06 08:21:29","VAL"
"2018-03-06 08:21:22","PET"
"2018-03-06 08:19:05","VAL"
"2018-03-06 08:19:01","PET"
"2018-03-06 08:18:57","PET"
"2018-03-06 08:18:34","VAL"
"2018-03-06 08:18:30","PET"
"2018-03-06 08:18:21","PET"
"2018-03-06 08:18:07","COM"
"2018-03-06 08:17:29","PET"
"2018-03-06 08:17:14","VAL"
"2018-03-06 08:17:05","PET"
"2018-03-06 08:11:17","PET"
"2018-03-06 08:09:17","VAL"
"2018-03-06 08:08:20","PET"
"2018-03-06 08:07:46","PET"
"2018-03-06 08:02:45","PET"
"2018-03-05 15:07:38","PET"
"2018-03-05 15:07:19","PET"
"2018-03-05 15:06:27","PET"
"2018-03-05 15:06:13","PET"
"2018-03-05 15:06:11","PET"
"2018-03-05 15:06:03","PET"
"2018-03-05 15:05:59","PET"
"2018-03-05 15:05:10","PET"
"2018-03-05 15:05:05","PET"
"2018-03-05 15:02:53","PET"
"2018-03-05 15:01:18","PET"
"2018-03-05 14:55:51","PET"
"2018-03-05 14:52:59","PET"
"2018-03-05 14:52:52","PET"
"2018-03-05 14:52:46","PET"
"2018-03-05 14:52:42","PET"
"2018-03-05 14:52:17","PET"
"2018-03-05 14:49:37","PET"
"2018-03-05 14:47:50","PET"
"2018-03-05 14:47:44","PET"
"2018-03-05 14:47:42","PET"
"2018-03-05 14:47:38","PET"
"2018-03-05 14:47:35","PET"
"2018-03-05 14:47:32","PET"
